Агузаров Тамерлан Кимович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441089	избр.
Макиев Зураб Гайозович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441090	
Минниханов Рустам Нургалиевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441091	отказ от мандата
Мухаметшин Фарид Хайруллович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441092	отказ от мандата
Морозов Олег Викторович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441093	сложивший полномочия
Кабаева Алина Маратовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441094	избр.
Гильмутдинов Ильдар Ирекович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441095	избр.
Когогина Альфия Гумаровна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441096	избр.
Богуславский Ирек Борисович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441097	избр.
Бариев Марат Мансурович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441098	избр.
Ильясов Радик Сабитович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441099	избр.
Хайров Ринат Шамильевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441100	избр.
Сидякин Александр Геннадьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441101	избр.
Абубакиров Ришат Фазлутдинович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441102	избр.
Галимарданов Марсел Магфурович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441103	избр.
Хайруллин Айрат Назипович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441104	избр.
Сибагатуллин Фатих Саубанович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441105	избр.
Акулов Тимур Юрьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441106	избр.
Гришин Евгений Анатольевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441107	
Газизов Азат Халилович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441108	
Кара-оол Шолбан Валерьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441109	отказ от мандата
Шойгу Лариса Кужугетовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441110	избр.
Монгуш Маадыр-оол Кавааевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441111	
Мазуревский Константин Сергеевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441112	
Волков Александр Александрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441113	отказ от мандата
Мусалимов Николай Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441114	отказ от мандата
Аброськин Николай Павлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441115	избр.
Агаев Бекхан Вахаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441116	избр.
Питкевич Михаил Юрьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441117	
Зимин Виктор Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441118	отказ от мандата
Максимова Надежда Сергеевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441119	избр.
Санников Владимир Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441120	
Штыгашев Владимир Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441121	
Кадыров Рамзан Ахматович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441122	отказ от мандата
Байсултанов Одес Хасаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441123	отказ от мандата
Абдурахманов Дукуваха Баштаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441124	отказ от мандата
